0.8892	1.21374
0.8904	1.21588
0.8916	1.21803
0.8928	1.22019
0.894	1.22236
0.8952	1.22454
0.8964	1.22674
0.8976	1.22894
0.8988	1.23115
0.9	1.23337
0.9012	1.2356
0.9024	1.23785
0.9036	1.2401
0.9048	1.24236
0.906	1.24464
0.9072	1.24693
0.9084	1.24922
0.9096	1.25153
0.9108	1.25385
0.912	1.25618
0.9132	1.25852
0.9144	1.26088
0.9156	1.26324
0.9168	1.26562
0.918	1.268
0.9192	1.2704
0.9204	1.27281
0.9216	1.27524
0.9228	1.27767
0.924	1.28012
0.9252	1.28258
0.9264	1.28505
0.9276	1.28753
0.9288	1.29002
0.93	1.29253
0.9312	1.29505
0.9324	1.29758
0.9336	1.30013
0.9348	1.30268
0.936	1.30525
0.9372	1.30784
0.9384	1.31043
0.9396	1.31304
0.9408	1.31567
0.942	1.3183
0.9432	1.32095
0.9444	1.32361
0.9456	1.32629
0.9468	1.32898
0.948	1.33168
0.9492	1.3344
0.9504	1.33713
0.9516	1.33988
0.9528	1.34264
0.954	1.34541
0.9552	1.3482
0.9564	1.351
0.9576	1.35382
0.9588	1.35665
0.96	1.3595
0.9612	1.36236
0.9624	1.36524
0.9636	1.36813
0.9648	1.37104
0.966	1.37396
0.9672	1.3769
0.9684	1.37986
0.9696	1.38283
0.9708	1.38582
0.972	1.38882
0.9732	1.39184
0.9744	1.39487
0.9756	1.39792
0.9768	1.40099
0.978	1.40408
0.9792	1.40718
0.9804	1.4103
0.9816	1.41344
0.9828	1.41659
0.984	1.41976
0.9852	1.42295
0.9864	1.42616
0.9876	1.42938
0.9888	1.43263
0.99	1.43589
0.9912	1.43917
0.9924	1.44246
0.9936	1.44578
0.9948	1.44912
0.996	1.45247
0.9972	1.45585
0.9984	1.45924
0.9996	1.46266
1.0008	1.46609
1.002	1.46954
1.0032	1.47302
1.0044	1.47651
1.0056	1.48003
1.0068	1.48356
1.008	1.48712
1.0092	1.4907
1.0104	1.49429
1.0116	1.49792
1.0128	1.50156
1.014	1.50522
1.0152	1.50891
1.0164	1.51262
1.0176	1.51635
1.0188	1.52011
1.02	1.52388
1.0212	1.52768
1.0224	1.53151
1.0236	1.53536
1.0248	1.53923
1.026	1.54313
1.0272	1.54705
1.0284	1.551
1.0296	1.55497
1.0308	1.55896
1.032	1.56299
1.0332	1.56703
1.0344	1.57111
1.0356	1.57521
1.0368	1.57934
1.038	1.58349
1.0392	1.58767
1.0404	1.59188
1.0416	1.59612
1.0428	1.60039
1.044	1.60468
1.0452	1.609
1.0464	1.61336
1.0476	1.61774
1.0488	1.62215
1.05	1.62659
1.0512	1.63107
1.0524	1.63557
1.0536	1.6401
1.0548	1.64467
1.056	1.64927
1.0572	1.6539
1.0584	1.65856
1.0596	1.66326
1.0608	1.66799
1.062	1.67275
1.0632	1.67755
1.0644	1.68238
1.0656	1.68725
1.0668	1.69216
1.068	1.6971
1.0692	1.70207
1.0704	1.70709
1.0716	1.71214
1.0728	1.71723
1.074	1.72236
1.0752	1.72752
1.0764	1.73273
1.0776	1.73798
1.0788	1.74326
1.08	1.74859
1.0812	1.75396
1.0824	1.75938
1.0836	1.76483
1.0848	1.77033
1.086	1.77587
1.0872	1.78146
1.0884	1.78709
1.0896	1.79277
1.0908	1.7985
1.092	1.80427
1.0932	1.81009
1.0944	1.81596
1.0956	1.82188
1.0968	1.82784
1.098	1.83386
1.0992	1.83993
1.1004	1.84606
1.1016	1.85223
1.1028	1.85846
1.104	1.86475
1.1052	1.87109
1.1064	1.87749
1.1076	1.88394
1.1088	1.89046
1.11	1.89703
1.1112	1.90366
1.1124	1.91036
1.1136	1.91711
1.1148	1.92393
1.116	1.93082
1.1172	1.93777
1.1184	1.94478
1.1196	1.95187
1.1208	1.95902
1.122	1.96625
1.1232	1.97354
1.1244	1.98091
1.1256	1.98835
1.1268	1.99587
1.128	2.00346
1.1292	2.01113
1.1304	2.01888
1.1316	2.02671
1.1328	2.03463
1.134	2.04263
1.1352	2.05071
1.1364	2.05889
1.1376	2.06715
1.1388	2.0755
1.14	2.08395
1.1412	2.09249
1.1424	2.10112
1.1436	2.10986
1.1448	2.1187
1.146	2.12764
1.1472	2.13668
1.1484	2.14583
1.1496	2.15509
1.1508	2.16447
1.152	2.17396
1.1532	2.18356
1.1544	2.19329
1.1556	2.20314
1.1568	2.21311
1.158	2.22321
1.1592	2.23345
1.1604	2.24382
1.1616	2.25432
1.1628	2.26497
1.164	2.27576
1.1652	2.28671
1.1664	2.2978
1.1676	2.30905
1.1688	2.32047
1.17	2.33204
1.1712	2.34379
1.1724	2.35571
1.1736	2.36781
1.1748	2.38009
1.176	2.39257
1.1772	2.40524
1.1784	2.4181
1.1796	2.43118
1.1808	2.44447
1.182	2.45797
1.1832	2.47171
1.1844	2.48567
1.1856	2.49988
1.1868	2.51434
1.188	2.52905
1.1892	2.54403
1.1904	2.55928
1.1916	2.57482
1.1928	2.59065
1.194	2.60679
1.1952	2.62325
1.1964	2.64003
1.1976	2.65715
1.1988	2.67463
1.2	2.69248
